Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
15	2	2046	11.6	19.3	0.3	4.0
16	2	2046	18.0	35.9	8.0	5.8
17	2	2046	11.0	25.8	0.3	3.5
18	2	2046	16.9	31.3	6.8	5.0
19	2	2046	11.4	38.2	8.4	4.1
20	2	2046	8.3	39.6	6.1	6.0
21	2	2046	19.2	34.8	2.5	5.0
22	2	2046	16.0	30.9	0.8	5.6
23	2	2046	12.7	18.4	3.2	3.5
24	2	2046	8.4	21.6	0.7	3.5
25	2	2046	16.0	28.0	7.7	3.5
26	2	2046	11.9	25.2	4.9	4.3
27	2	2046	12.1	20.5	6.0	5.2
28	2	2046	10.8	24.5	8.4	3.2
1	3	2046	6.7	33.5	1.6	4.7
2	3	2046	15.7	32.1	9.0	3.7
3	3	2046	12.9	24.2	8.2	3.4
4	3	2046	11.9	30.9	6.0	4.3
5	3	2046	18.7	29.9	4.7	3.1
6	3	2046	11.2	35.2	7.0	3.2
7	3	2046	5.4	31.0	1.3	3.3
8	3	2046	19.1	37.7	8.5	5.7
9	3	2046	8.0	35.9	10.0	5.3
10	3	2046	13.1	30.1	4.2	4.2
11	3	2046	9.3	29.6	7.9	5.5
12	3	2046	10.3	31.0	8.9	5.5
13	3	2046	15.5	31.3	3.7	5.3
14	3	2046	16.0	21.1	7.7	4.1
15	3	2046	18.6	39.7	0.4	5.9
16	3	2046	5.4	29.7	0.9	5.5
17	3	2046	14.0	21.8	9.5	4.8
18	3	2046	17.7	33.0	5.3	4.1
19	3	2046	18.8	28.9	3.7	5.8
20	3	2046	15.0	36.7	1.5	3.8
21	3	2046	15.4	29.5	3.2	5.6
22	3	2046	14.3	34.6	7.3	5.8
23	3	2046	11.8	20.1	6.2	4.0
24	3	2046	15.5	36.2	7.1	3.0
25	3	2046	19.1	32.5	7.3	3.2
26	3	2046	12.5	22.3	7.0	4.3
27	3	2046	10.4	33.5	5.4	4.1
28	3	2046	18.4	37.4	6.9	3.6
29	3	2046	12.4	33.1	0.2	3.1
30	3	2046	16.1	24.0	0.7	5.8
31	3	2046	5.2	13.3	7.5	3.4
1	4	2046	18.4	35.5	2.5	4.5
2	4	2046	10.1	31.7	3.0	5.0
3	4	2046	10.9	20.4	1.9	5.6
4	4	2046	7.8	38.4	3.3	3.0
5	4	2046	5.5	27.5	1.0	4.8
6	4	2046	7.8	33.1	9.8	3.7
7	4	2046	16.9	23.2	1.7	4.8
8	4	2046	12.1	21.8	3.6	3.1
9	4	2046	18.0	26.4	3.6	5.1
10	4	2046	8.4	37.5	6.1	5.2
11	4	2046	16.7	27.1	6.4	5.3
12	4	2046	12.7	23.5	6.0	4.7
13	4	2046	15.8	35.4	3.8	5.4
14	4	2046	12.4	17.5	2.2	4.6
15	4	2046	13.5	30.3	5.2	3.6
16	4	2046	18.7	37.1	9.1	5.7
17	4	2046	7.5	25.1	1.9	3.6
18	4	2046	12.2	36.5	6.8	5.7
19	4	2046	14.3	34.6	7.9	5.3
20	4	2046	5.6	23.8	6.5	5.8
21	4	2046	14.0	33.9	5.5	3.3
22	4	2046	5.2	14.1	7.0	4.4
23	4	2046	13.9	34.4	9.5	5.3
24	4	2046	18.3	32.7	4.2	3.6
25	4	2046	10.0	22.2	6.9	4.3
26	4	2046	5.7	18.6	9.4	3.8
27	4	2046	15.2	25.9	9.4	3.1
28	4	2046	19.8	27.6	6.7	4.8
29	4	2046	14.6	22.4	2.3	4.8
30	4	2046	5.3	17.3	7.7	5.3
1	5	2046	17.1	22.9	1.5	4.3
2	5	2046	14.0	34.1	0.0	4.8
3	5	2046	18.9	32.6	7.2	4.2
4	5	2046	13.8	29.3	9.0	4.6
5	5	2046	13.9	37.7	1.0	5.9
6	5	2046	11.3	16.4	7.2	4.4
7	5	2046	14.7	23.4	5.2	5.9
8	5	2046	19.1	37.0	6.9	3.8
9	5	2046	10.1	26.0	0.2	4.7
10	5	2046	12.2	20.3	9.6	4.9
11	5	2046	18.9	30.8	7.0	3.1
12	5	2046	12.9	35.1	3.9	4.8
13	5	2046	18.0	34.1	3.8	5.9
14	5	2046	9.6	15.9	6.8	4.4
15	5	2046	5.2	16.2	2.9	4.4
16	5	2046	13.0	19.2	8.9	5.6
17	5	2046	11.9	21.2	7.2	5.0
18	5	2046	8.1	17.8	2.3	4.5
19	5	2046	5.5	22.2	6.1	3.4
20	5	2046	7.2	16.0	6.4	4.9
21	5	2046	19.7	35.3	4.9	5.7
22	5	2046	6.0	39.8	5.4	5.5
23	5	2046	19.4	25.7	8.9	5.6
24	5	2046	7.8	34.2	0.9	5.1
25	5	2046	7.2	19.3	6.9	5.4
26	5	2046	13.1	27.2	4.3	5.0
27	5	2046	16.3	22.4	7.7	3.8
28	5	2046	5.8	22.3	4.4	3.0
29	5	2046	19.4	32.7	7.3	4.8
30	5	2046	5.2	10.4	3.8	4.5
31	5	2046	9.4	35.2	5.0	3.3
1	6	2046	13.0	32.2	6.2	4.3
2	6	2046	6.3	32.9	0.3	5.4
3	6	2046	14.8	23.1	2.3	4.6
4	6	2046	19.0	35.4	8.1	5.5
5	6	2046	5.9	29.3	3.0	3.8
6	6	2046	9.6	27.4	8.7	5.7
7	6	2046	17.7	39.0	6.5	4.2
8	6	2046	15.0	35.6	0.6	3.5
9	6	2046	8.0	38.6	6.6	5.3
10	6	2046	5.2	28.8	8.4	5.2
11	6	2046	7.3	20.8	7.5	5.2
12	6	2046	7.3	35.5	1.5	4.6
13	6	2046	8.1	20.3	9.8	5.2
14	6	2046	5.9	26.2	3.6	3.0
15	6	2046	10.2	18.8	4.8	5.6
16	6	2046	10.1	24.1	6.9	4.5
17	6	2046	7.9	35.9	4.8	4.1
18	6	2046	18.7	38.1	2.9	3.5
19	6	2046	18.6	24.4	3.6	5.3
20	6	2046	11.9	32.6	6.2	4.5
21	6	2046	14.1	20.9	5.4	6.0
22	6	2046	6.9	15.4	2.5	5.4
23	6	2046	13.7	33.9	6.9	3.9
24	6	2046	20.0	35.7	4.8	5.4
25	6	2046	16.1	39.9	2.2	4.7
26	6	2046	12.3	24.8	9.9	3.6
27	6	2046	14.5	34.6	2.9	5.6
28	6	2046	15.8	37.9	9.6	3.9
29	6	2046	9.8	25.0	1.8	4.5
30	6	2046	18.6	39.3	2.4	5.1
1	7	2046	14.8	25.5	2.0	4.3
2	7	2046	9.6	34.6	8.7	6.0
3	7	2046	14.1	28.2	3.4	3.0
4	7	2046	13.7	36.1	4.1	4.6
5	7	2046	10.0	30.1	0.9	4.7
6	7	2046	9.7	20.4	9.1	3.2
7	7	2046	14.2	37.9	2.3	5.8
8	7	2046	17.1	30.7	5.6	5.1
9	7	2046	15.6	25.2	1.4	4.9
10	7	2046	16.7	27.5	9.7	4.4
11	7	2046	6.2	36.2	6.3	4.5
12	7	2046	7.0	34.9	0.3	4.5
13	7	2046	9.8	35.6	4.8	4.0
14	7	2046	11.6	39.6	5.4	3.8
15	7	2046	5.2	39.5	6.7	3.8
16	7	2046	16.9	23.1	8.1	5.0
17	7	2046	7.5	16.9	3.4	5.2
18	7	2046	10.5	36.8	0.4	5.3
19	7	2046	19.5	30.4	2.0	5.6
20	7	2046	17.9	27.0	2.4	3.9
21	7	2046	19.0	36.9	8.6	5.1
22	7	2046	15.6	27.2	8.4	3.1
23	7	2046	6.2	33.8	1.1	3.9
24	7	2046	5.0	37.1	4.8	4.4
25	7	2046	5.2	35.3	5.0	5.7
26	7	2046	6.8	38.5	9.8	4.0
27	7	2046	9.6	32.5	4.6	5.5
28	7	2046	11.2	22.7	1.8	3.9
29	7	2046	8.2	31.5	0.1	4.4
30	7	2046	18.9	30.3	0.5	4.4
31	7	2046	15.1	29.3	2.9	4.7
1	8	2046	18.3	26.4	0.1	5.4
2	8	2046	9.6	19.5	1.4	3.4
3	8	2046	13.7	37.8	8.9	3.9
4	8	2046	13.4	20.7	7.0	5.4
5	8	2046	6.7	18.7	3.8	4.0
6	8	2046	18.3	23.6	6.3	5.3
7	8	2046	17.6	23.9	7.4	5.1
8	8	2046	11.9	38.4	1.1	5.3
9	8	2046	12.1	32.7	7.2	3.7
10	8	2046	6.3	39.8	0.1	5.4
11	8	2046	10.0	35.7	6.4	3.1
12	8	2046	18.4	35.9	7.2	3.4
13	8	2046	13.7	39.9	9.6	4.1
14	8	2046	6.1	18.7	2.3	4.3
15	8	2046	17.4	34.4	5.5	4.2
16	8	2046	6.2	21.9	4.5	3.2
17	8	2046	12.0	38.7	0.3	4.3
18	8	2046	14.2	36.9	9.2	4.1
19	8	2046	11.7	29.3	2.2	3.2
20	8	2046	9.5	26.0	8.5	4.9
21	8	2046	12.6	25.6	7.7	4.2
22	8	2046	16.9	28.9	7.3	4.3
23	8	2046	15.7	36.8	4.7	3.6
24	8	2046	9.7	28.4	0.3	3.6
25	8	2046	16.2	25.4	6.2	4.5
26	8	2046	16.9	23.4	3.4	4.1
27	8	2046	12.2	37.3	7.2	3.5
28	8	2046	12.2	26.9	4.3	3.4
29	8	2046	8.1	30.7	7.4	5.4
30	8	2046	6.8	16.5	6.9	5.1
31	8	2046	16.0	26.2	1.4	5.8
1	9	2046	17.7	39.2	0.5	4.0
2	9	2046	17.3	33.2	6.6	4.3
3	9	2046	5.0	38.8	7.1	5.8
4	9	2046	9.9	39.0	6.4	5.0
5	9	2046	6.2	19.2	5.3	5.6
6	9	2046	11.1	30.4	1.8	4.3
7	9	2046	5.1	10.9	1.5	5.0
8	9	2046	17.6	35.4	0.2	5.4
9	9	2046	17.2	32.1	3.1	4.8
10	9	2046	8.4	26.3	7.2	5.2
11	9	2046	12.7	30.5	0.3	3.2
12	9	2046	10.8	17.2	8.2	5.2
13	9	2046	6.6	27.4	3.2	4.3
14	9	2046	14.9	24.1	3.9	5.2
15	9	2046	5.3	19.1	5.9	4.2
16	9	2046	15.3	33.5	1.8	5.5
17	9	2046	15.5	32.6	4.6	5.1
18	9	2046	15.1	38.5	6.9	4.4
19	9	2046	19.3	38.7	5.4	5.5
20	9	2046	19.2	27.3	6.5	4.9
21	9	2046	15.5	32.1	3.8	3.0
22	9	2046	9.7	14.8	2.0	5.0
23	9	2046	10.8	31.8	4.7	5.4
24	9	2046	6.8	36.3	3.4	3.6
25	9	2046	19.7	27.4	3.6	4.5
26	9	2046	18.8	31.6	0.4	5.6
27	9	2046	19.5	31.6	8.1	5.6
28	9	2046	15.3	23.8	6.2	5.8
29	9	2046	13.7	28.1	7.2	5.2
30	9	2046	19.6	26.2	2.6	5.8
1	10	2046	6.4	22.0	8.8	4.9
2	10	2046	5.9	29.4	7.6	4.7
3	10	2046	18.9	32.0	2.6	5.7
4	10	2046	16.4	30.5	4.9	5.7
5	10	2046	7.6	23.5	2.7	3.6
6	10	2046	9.1	36.0	8.2	3.5
7	10	2046	11.4	22.5	0.2	6.0
8	10	2046	18.3	31.3	8.3	5.0
9	10	2046	19.3	37.4	8.9	3.8
10	10	2046	6.4	25.9	4.2	5.7
11	10	2046	14.7	37.8	8.1	4.2
12	10	2046	8.2	22.9	7.0	5.9
13	10	2046	17.1	24.4	4.0	5.3
14	10	2046	18.5	39.7	9.6	5.8
15	10	2046	12.8	33.2	0.2	4.7
16	10	2046	6.1	30.1	4.6	4.0
17	10	2046	5.8	38.2	0.2	4.3
18	10	2046	14.2	24.4	8.4	5.6
19	10	2046	9.3	35.7	1.8	5.9
20	10	2046	5.3	32.0	9.6	3.5
21	10	2046	10.5	21.1	4.9	5.5
22	10	2046	11.8	20.9	8.4	4.4
23	10	2046	12.1	32.5	1.7	4.0
24	10	2046	19.0	29.1	6.3	5.4
25	10	2046	14.8	33.7	2.4	4.9
26	10	2046	14.5	22.4	7.0	5.7
27	10	2046	7.8	28.4	1.3	4.4
28	10	2046	9.3	24.3	0.0	4.7
29	10	2046	17.9	27.4	1.7	4.7
30	10	2046	12.6	31.1	6.0	4.8
31	10	2046	5.4	24.0	0.1	3.5
1	11	2046	7.6	35.2	1.8	5.6
2	11	2046	19.3	38.6	4.8	4.2
3	11	2046	14.3	26.5	3.6	4.5
4	11	2046	5.1	34.4	9.7	3.0
5	11	2046	13.5	30.1	3.1	5.8
6	11	2046	12.4	20.8	6.0	5.4
7	11	2046	12.0	29.7	0.9	3.6
8	11	2046	7.7	26.4	7.6	4.9
9	11	2046	13.4	33.8	1.3	3.4
10	11	2046	19.1	28.3	4.2	4.5
11	11	2046	13.9	26.3	4.3	3.8
12	11	2046	10.8	24.0	1.3	5.6
13	11	2046	12.9	28.5	5.8	5.7
14	11	2046	13.1	22.1	8.9	4.6
15	11	2046	10.1	20.8	0.9	5.2
16	11	2046	7.5	37.7	5.3	4.7
17	11	2046	14.7	23.6	7.2	5.6
18	11	2046	5.3	22.9	4.5	3.7
19	11	2046	16.5	25.9	8.1	4.3
20	11	2046	18.9	37.1	8.1	5.7
21	11	2046	15.9	32.2	8.3	3.3
22	11	2046	6.9	18.6	7.4	3.5
23	11	2046	15.8	25.5	8.0	5.4
24	11	2046	12.6	35.8	4.1	3.7
25	11	2046	6.7	35.5	6.4	3.1
26	11	2046	16.3	25.9	6.5	4.9
27	11	2046	7.1	30.1	1.2	5.8
28	11	2046	10.4	36.8	8.5	5.9
29	11	2046	5.8	31.4	2.1	5.0
30	11	2046	15.9	28.6	9.8	4.1
1	12	2046	14.0	19.2	7.3	3.9
2	12	2046	8.6	16.0	6.7	5.3
3	12	2046	20.0	31.9	4.0	3.5
4	12	2046	6.1	18.7	3.9	3.9
5	12	2046	6.1	33.7	4.1	5.5
6	12	2046	14.7	20.6	3.9	5.2
7	12	2046	10.5	18.4	7.3	4.8
8	12	2046	14.8	26.4	5.7	4.5
9	12	2046	15.5	25.7	1.5	4.6
10	12	2046	10.1	35.3	3.7	5.8
11	12	2046	10.3	29.7	4.8	5.9
12	12	2046	15.8	23.6	1.6	4.4
13	12	2046	15.6	37.6	6.5	4.9
14	12	2046	5.9	36.3	4.1	4.6
15	12	2046	9.1	28.7	9.2	3.0
16	12	2046	16.5	34.2	7.9	3.9
17	12	2046	11.0	28.5	1.7	4.7
18	12	2046	15.1	25.8	7.5	5.5
19	12	2046	6.3	32.3	1.5	4.2
20	12	2046	11.1	21.2	2.9	5.6
21	12	2046	13.1	33.2	5.1	5.8
22	12	2046	16.5	25.3	1.1	5.4
23	12	2046	10.4	31.6	0.9	5.3
24	12	2046	13.9	21.2	6.9	5.9
25	12	2046	14.9	22.6	6.2	5.0
26	12	2046	8.1	31.8	9.7	3.5
27	12	2046	15.7	32.5	1.1	5.5
28	12	2046	12.1	31.1	7.5	5.8
29	12	2046	8.2	27.3	2.3	3.9
30	12	2046	18.7	37.2	5.7	3.7
31	12	2046	11.7	31.7	9.1	3.7
1	1	2047	16.8	22.2	0.4	5.6
2	1	2047	7.4	26.0	1.6	5.5
3	1	2047	15.5	37.1	6.4	3.2
4	1	2047	15.6	26.1	0.5	3.0
5	1	2047	19.6	28.6	7.5	5.6
6	1	2047	12.7	29.3	4.3	3.5
7	1	2047	16.7	33.4	3.0	4.6
8	1	2047	19.7	28.4	7.0	4.9
9	1	2047	10.0	34.1	2.1	4.7
10	1	2047	15.1	33.5	2.5	6.0
11	1	2047	17.8	39.8	9.2	4.5
12	1	2047	13.4	19.2	4.9	3.3
13	1	2047	14.0	29.7	8.2	4.6
14	1	2047	5.1	13.4	2.1	5.0
15	1	2047	5.5	16.3	6.0	5.6
16	1	2047	11.5	32.8	9.9	3.1
17	1	2047	13.2	28.2	6.7	5.1
18	1	2047	9.8	38.8	4.4	3.3
19	1	2047	13.0	19.6	3.7	3.8
20	1	2047	8.6	17.3	9.9	4.9
21	1	2047	10.1	31.5	4.3	4.8
22	1	2047	16.2	36.4	5.7	4.6
23	1	2047	7.2	34.8	9.8	4.0
24	1	2047	19.4	33.7	7.8	3.3
25	1	2047	11.0	16.2	9.1	4.2
26	1	2047	19.0	24.1	0.7	3.8
27	1	2047	7.4	32.5	8.3	3.5
28	1	2047	16.8	33.9	6.0	4.5
29	1	2047	10.5	17.4	6.8	4.4
30	1	2047	15.3	35.4	6.8	3.7
31	1	2047	16.8	30.1	7.2	4.1
1	2	2047	11.9	24.1	1.8	3.8
2	2	2047	5.5	22.6	2.7	3.9
3	2	2047	9.2	16.9	3.3	3.1
4	2	2047	15.1	20.3	9.6	5.6
5	2	2047	6.6	30.3	1.8	5.7
6	2	2047	19.2	26.0	2.7	4.0
7	2	2047	16.0	39.1	8.3	5.5
8	2	2047	17.2	24.2	2.8	4.2
9	2	2047	14.0	22.7	2.5	3.2
10	2	2047	14.3	28.0	1.5	5.2
11	2	2047	7.1	14.9	0.2	3.8
12	2	2047	7.2	28.0	1.2	5.3
13	2	2047	18.2	37.0	6.7	5.1
14	2	2047	14.8	38.1	4.1	3.3
15	2	2047	11.8	37.3	6.5	5.6
16	2	2047	9.6	15.7	2.7	3.6
17	2	2047	12.2	28.0	3.4	4.0
18	2	2047	17.5	26.9	4.3	5.5
19	2	2047	8.7	31.9	4.7	5.4
20	2	2047	15.4	35.1	6.8	5.6
21	2	2047	14.7	27.7	3.1	3.6
22	2	2047	11.1	24.6	4.2	4.5
23	2	2047	18.6	26.0	3.6	5.9
24	2	2047	16.7	35.5	7.9	5.4
25	2	2047	6.5	11.9	6.1	3.6
26	2	2047	8.0	37.0	4.8	3.9
27	2	2047	10.3	30.8	9.1	3.1
28	2	2047	18.5	30.5	8.7	5.0
1	3	2047	7.1	26.6	4.4	3.9
2	3	2047	15.2	25.3	6.1	6.0
3	3	2047	8.0	28.1	3.6	3.7
4	3	2047	17.8	23.7	7.5	5.6
5	3	2047	14.7	31.9	7.3	4.7
6	3	2047	16.4	30.7	9.9	5.7
7	3	2047	13.2	36.4	0.0	3.7
8	3	2047	10.5	23.7	8.6	5.9
9	3	2047	15.0	30.4	8.6	4.5
10	3	2047	11.7	28.2	5.7	4.5
11	3	2047	18.0	36.9	0.5	4.6
12	3	2047	17.0	28.0	0.8	5.2
13	3	2047	13.3	25.7	1.1	4.1
14	3	2047	12.5	36.6	0.9	5.1
15	3	2047	17.3	35.7	5.5	5.6
16	3	2047	6.5	32.5	2.6	4.3
17	3	2047	5.1	18.0	9.6	5.4
18	3	2047	14.9	29.7	7.2	5.9
19	3	2047	15.7	33.4	5.8	3.9
20	3	2047	7.0	38.1	1.9	5.7
21	3	2047	8.1	20.3	6.9	5.7
22	3	2047	14.7	37.2	1.8	3.4
23	3	2047	8.2	16.6	5.5	3.3
24	3	2047	6.0	23.1	7.8	3.2
25	3	2047	19.2	31.6	0.7	4.9
26	3	2047	14.1	32.0	9.3	4.3
27	3	2047	18.0	32.3	4.1	4.2
28	3	2047	19.5	25.4	1.5	3.0
29	3	2047	18.2	38.0	1.4	4.5
30	3	2047	5.8	13.6	3.7	5.2
31	3	2047	9.3	26.3	3.3	5.9
1	4	2047	9.1	27.3	7.3	4.1
2	4	2047	19.0	34.8	4.8	5.5
3	4	2047	16.3	33.3	6.5	4.0
4	4	2047	7.0	37.2	4.4	4.0
5	4	2047	14.9	38.7	8.7	5.0
6	4	2047	14.4	27.4	0.1	4.1
7	4	2047	9.1	14.4	7.8	4.1
8	4	2047	15.4	31.7	3.1	3.8
9	4	2047	5.4	12.5	3.7	4.9
10	4	2047	20.0	29.5	7.8	3.8
11	4	2047	13.8	22.6	3.7	4.8
12	4	2047	12.1	39.1	8.4	4.4
13	4	2047	11.1	17.5	7.6	4.9
14	4	2047	9.0	14.1	8.9	5.7
15	4	2047	5.5	17.0	0.4	5.0
16	4	2047	10.7	31.7	0.6	5.8
17	4	2047	12.3	20.2	6.9	5.2
18	4	2047	17.2	25.9	5.3	3.1
19	4	2047	18.0	32.4	8.6	3.2
20	4	2047	18.3	36.9	0.7	3.7
21	4	2047	18.9	27.9	2.8	4.0
22	4	2047	18.5	29.3	9.3	5.9
23	4	2047	18.6	35.4	0.1	3.5
24	4	2047	6.0	36.9	6.5	5.0
25	4	2047	12.5	29.4	0.0	5.3
26	4	2047	17.4	29.9	2.2	5.3
27	4	2047	13.7	38.2	2.9	4.6
28	4	2047	15.2	35.5	7.3	3.5
29	4	2047	16.2	26.7	3.1	5.0
30	4	2047	6.3	23.8	0.6	3.6
1	5	2047	8.8	26.3	5.1	4.4
2	5	2047	16.3	26.9	3.0	4.6
3	5	2047	12.0	33.2	5.1	3.6
4	5	2047	16.7	37.1	8.9	3.0
5	5	2047	14.1	22.7	4.1	3.8
6	5	2047	17.9	33.7	7.7	4.3
7	5	2047	12.6	29.0	5.3	3.5
8	5	2047	17.3	29.5	9.0	5.6
9	5	2047	5.1	33.1	3.0	3.9
10	5	2047	15.7	30.7	6.9	5.4
11	5	2047	5.6	15.2	3.8	3.5
12	5	2047	16.5	37.7	6.0	4.3
13	5	2047	10.6	26.8	2.3	5.3
14	5	2047	12.9	25.0	7.1	3.2
15	5	2047	11.4	36.1	6.8	4.1
16	5	2047	17.5	25.1	5.9	3.2
17	5	2047	10.1	16.0	0.8	4.9
18	5	2047	15.8	36.1	8.6	5.6
19	5	2047	5.8	18.3	6.5	4.8
20	5	2047	19.6	37.7	1.9	5.8
21	5	2047	11.0	37.4	0.6	5.1
22	5	2047	16.7	22.5	3.5	4.4
23	5	2047	6.3	18.5	7.6	4.6
24	5	2047	15.8	22.4	5.8	5.0
25	5	2047	13.9	21.1	3.3	6.0
26	5	2047	7.6	32.4	4.8	3.3
27	5	2047	15.6	33.2	9.6	4.3
28	5	2047	19.2	32.6	7.4	4.9
29	5	2047	16.5	26.7	3.4	3.9
30	5	2047	16.8	30.6	9.7	4.8
31	5	2047	8.8	26.5	9.8	3.6
1	6	2047	11.6	33.5	7.3	4.7
2	6	2047	18.6	30.5	7.4	5.3
3	6	2047	14.5	39.3	1.4	3.2
4	6	2047	18.5	28.7	6.3	5.7
5	6	2047	12.0	25.7	4.5	5.0
6	6	2047	16.4	38.7	7.3	3.1
7	6	2047	8.8	33.6	0.8	4.9
8	6	2047	14.4	39.5	9.2	4.6
9	6	2047	19.9	33.8	7.9	4.2
10	6	2047	10.6	33.3	9.2	5.2
11	6	2047	7.5	20.7	6.6	4.2
12	6	2047	6.4	22.9	4.0	3.7
13	6	2047	17.6	38.1	8.0	3.5
14	6	2047	19.4	26.7	8.6	3.4
15	6	2047	13.6	36.1	6.5	3.5
16	6	2047	19.4	36.2	0.2	4.2
17	6	2047	11.3	30.5	6.9	4.5
18	6	2047	19.9	26.0	1.6	4.5
19	6	2047	15.6	35.8	1.6	5.0
20	6	2047	9.7	32.0	3.5	3.2
21	6	2047	11.7	21.0	9.7	5.5
22	6	2047	20.0	26.1	8.2	5.9
23	6	2047	12.8	27.0	9.7	3.5
24	6	2047	11.7	31.1	1.4	5.5
25	6	2047	8.1	39.8	7.4	5.1
26	6	2047	5.9	27.4	7.0	3.4
27	6	2047	7.0	22.1	8.0	3.2
28	6	2047	16.6	25.2	6.2	5.2
29	6	2047	16.2	28.0	7.9	4.0
30	6	2047	6.8	30.5	0.5	3.3
1	7	2047	17.6	38.0	7.1	4.5
2	7	2047	15.0	34.3	7.3	4.6
3	7	2047	15.1	38.6	5.5	4.4
4	7	2047	14.4	30.3	2.4	4.3
5	7	2047	5.0	25.2	0.7	3.8
6	7	2047	7.8	32.1	3.5	4.0
7	7	2047	15.2	29.3	7.2	4.5
8	7	2047	8.1	32.3	6.3	3.6
9	7	2047	13.0	19.6	0.9	5.3
10	7	2047	11.9	37.1	3.5	4.1
11	7	2047	10.0	17.4	2.7	3.4
12	7	2047	13.2	36.2	0.9	3.8
13	7	2047	18.1	28.4	9.6	4.1
14	7	2047	12.9	21.6	4.9	3.0
15	7	2047	12.5	23.9	0.9	3.7
16	7	2047	15.9	25.6	2.0	4.2
17	7	2047	16.7	33.4	4.0	4.1
18	7	2047	9.6	38.4	0.3	5.6
19	7	2047	10.1	18.5	1.9	5.8
20	7	2047	6.3	35.2	2.2	5.3
21	7	2047	9.2	22.6	9.2	5.3
22	7	2047	13.9	38.0	8.3	5.9
23	7	2047	7.8	27.7	6.3	4.0
24	7	2047	19.3	37.2	0.7	4.2
25	7	2047	12.3	30.8	3.3	3.3
26	7	2047	14.6	34.5	4.6	3.2
27	7	2047	18.2	31.8	1.1	4.9
28	7	2047	19.3	33.3	3.5	4.4
29	7	2047	16.7	37.4	6.8	3.8
30	7	2047	12.1	33.8	5.7	4.4
31	7	2047	5.1	21.6	6.4	5.0
1	8	2047	12.6	34.6	7.2	3.1
2	8	2047	5.7	13.7	5.4	5.3
3	8	2047	12.0	30.7	5.4	4.8
4	8	2047	13.1	26.1	1.9	3.8
5	8	2047	9.8	27.9	1.6	5.2
6	8	2047	14.5	24.9	1.3	4.8
7	8	2047	17.3	39.4	0.7	3.4
8	8	2047	9.2	30.3	6.9	5.3
9	8	2047	12.5	38.8	7.9	3.2
10	8	2047	19.3	25.5	3.4	4.8
11	8	2047	9.2	33.4	2.3	5.2
12	8	2047	8.8	26.8	6.2	5.4
13	8	2047	13.0	26.2	2.7	3.0
14	8	2047	14.3	21.9	8.7	5.2
15	8	2047	18.9	39.4	2.4	3.5
16	8	2047	7.6	36.3	4.6	3.3
17	8	2047	13.4	38.3	7.1	3.8
18	8	2047	15.2	38.9	9.1	4.0
19	8	2047	18.3	39.4	9.7	5.7
20	8	2047	15.4	27.3	4.9	5.8
21	8	2047	10.9	18.0	0.9	6.0
22	8	2047	5.4	38.9	6.5	5.4
23	8	2047	6.2	34.0	4.4	5.9
24	8	2047	19.5	29.0	6.4	6.0
25	8	2047	18.9	34.9	5.7	5.2
26	8	2047	9.2	39.3	9.9	4.3
27	8	2047	16.2	25.6	6.8	5.5
28	8	2047	9.8	31.4	7.8	5.3
29	8	2047	7.0	30.5	6.7	5.3
30	8	2047	17.5	26.0	5.8	5.6
31	8	2047	9.9	38.9	8.2	3.8
1	9	2047	14.2	21.9	4.7	5.7
2	9	2047	15.2	20.6	2.7	4.4
3	9	2047	8.4	23.2	7.9	4.6
4	9	2047	17.9	25.2	4.6	5.7
5	9	2047	12.6	23.3	6.5	4.5
6	9	2047	10.0	28.0	8.8	4.5
7	9	2047	10.0	16.3	2.3	4.8
8	9	2047	19.8	27.2	4.2	5.1
9	9	2047	10.8	37.9	3.9	3.7
10	9	2047	5.6	26.2	4.3	4.1
11	9	2047	13.9	34.2	6.1	5.2
12	9	2047	15.1	32.0	5.5	4.6
13	9	2047	6.4	21.8	7.2	5.2
14	9	2047	12.3	22.9	4.3	4.3
15	9	2047	7.0	30.5	3.1	5.1
16	9	2047	5.7	25.8	8.2	5.9
17	9	2047	9.9	23.7	0.2	4.6
18	9	2047	5.9	13.4	4.4	3.5
19	9	2047	11.6	24.7	8.1	5.5
20	9	2047	7.0	13.4	1.9	6.0
21	9	2047	15.1	39.2	4.2	3.0
22	9	2047	13.0	30.7	9.5	4.7
23	9	2047	10.9	32.7	4.9	3.8
24	9	2047	8.8	22.9	8.8	5.5
25	9	2047	12.0	32.9	2.4	5.1
26	9	2047	19.1	37.5	3.0	4.0
27	9	2047	17.8	33.3	2.3	3.7
28	9	2047	17.5	33.3	9.2	4.4
29	9	2047	7.7	20.8	9.6	5.8
30	9	2047	13.7	21.5	1.5	5.8
1	10	2047	14.2	35.1	5.5	6.0
2	10	2047	10.2	19.3	4.0	3.3
3	10	2047	12.6	33.7	7.5	4.6
4	10	2047	5.9	39.3	3.0	5.7
5	10	2047	8.1	29.2	4.2	5.9
6	10	2047	19.5	27.3	8.3	5.0
7	10	2047	13.0	34.5	9.8	3.9
8	10	2047	14.6	27.9	0.3	6.0
9	10	2047	10.0	28.9	3.4	5.4
10	10	2047	12.9	18.4	8.3	3.3
11	10	2047	15.0	34.5	8.7	4.8
12	10	2047	9.6	31.8	6.8	5.6
13	10	2047	19.5	25.6	4.9	3.9
14	10	2047	9.2	30.2	3.0	3.6
